letter,word,definition,dialect,sentiment
k,kilkil,"v. 1. scratch an itch. Nakilkil ku na, lakip ang dílì makatul, I’ve scratched it, including the part that doesn’t itch; 2. extort money. Gikilkílan kug singku sa pulis, kay nadakpan nga way lisinsiya, The policeman extorted five pesos from me because he caught me without a license. -in-, -in-an n. something extorted. paN- n. occupation of extortion.",cebuano,negative
k,kilkilan,adj. scrupulous,cebuano,
k,kilo,kilo,cebuano,negative
k,kilo,n. wink,cebuano,negative
k,kilom-kilom,n. twilight,cebuano,
k,kilometro,kilometer,cebuano,
k,kílu,"n. 1. kilogram; 2. weight as it comes out on the scale. Mu rang kilúha, dinhi sa átug sa íla, It’ll come out to be the same weight, on our scale or theirs; v. 1. buy or sell something by the kilogram. Kilúha (ikílu) pagbaligyà ang bwáhan, Sell the fruits by the kilogram; 2. weigh. Kilúhun ni nákung ripulyu, I will weigh the cabbage; 3. be a kilogram. kiluhan n. scales graduated in kilos. -in-, -in-(→) n. 1. something measured by the kilo; 2. sex on a business-like basis (as one would buy a kilogram of something). Gustu mu bang mupalit na lang kug kinilu? You want me to go to a prostitute (buy flesh by the kilogram)?",cebuano,
k,kilu,see kítung.,cebuano,
k,kilù,"v. wink the eyes to signal. Nagpangilù siyang nagtan-aw sa gwápa, He kept on winking as he was looking at the pretty girl. Kiluan ta lang ka ágig sinyas, I’ll wink at you as a signal; n. wink.",cebuano,positive
k,kilum kilum,evening,cebuano,
k,kilumitru,"n. kilometer; v. be a kilometer. Wà ra mukilumitru (makilumitru) ang gilay-un sa ámung gibaktas, The distance which we hiked did not reach a kilometer. kilumitráhi n. 1. kilometer post; 2. mileage (reckoned in kilometers). Bag-u ning awtúha mau nga mabà ug kilumitráhi, This car is new. That is why it has low mileage. -s kilometers (plural—used with numbers of Spanish origin).",cebuano,
k,kilumkílum,"n. dusk; v. be dusk, be overtaken by dusk. Manghúp ang manuk ug magkilumkílum na, Chickens roost when it’s dusk.",cebuano,positive
k,kilya,"n. 1. an edge that is square. Háit ra ang kilya sa lamísa, The square edge of the table is too sharp; 2. keel, chief timber or piece of steel which extends the entire length of the bottom of a boat or ship and supports the frame; v. 1. make the edges of something square; 2. bump against an edge. Nakilya ang íyang úlu sa pasamánu pagkatumba, He hit his head against the bannister when he fell. kilyakilya v. keep knocking the ball at the edge of the table in pingpong to keep the opponent off balance. Magdagandágan ang íyang kuntra ug íya nang ikilyakilya ang búla, His opponent has to run all over the place when he keeps bouncing the ball off the edge; n. action of hitting the ball this way.",cebuano,positive
k,kimàkimà,"v. talk haltingly, stammer. Mukimàkimà siya ug pangutan-un na sa huwis, She stammers when the judge questions her.",cebuano,
k,kimaw,see kiwaw.,cebuano,negative
k,kímay,"v. have a broken, twisted, or deformed wrist. Nakímay siya pagkabálì sa íyang kamut, He got a twisted wrist when he broke his hand. Kimayan ta ka ug mangáwat ka pa, I’ll break your wrist if you steal again. (→) n. having a broken, twisted, or deformed wrist.",cebuano,negative
k,kimba,"n. low cliff or gully. Nahū́g ang kábaw sa kimba. Maáyu nga wà kabalíig tiil, The carabao fell into the gully. It was a good thing it didn’t break its legs; v. develop into a gully. Mukimba (makimba) giyud ning dapíta sa tantung kinankan sa túbig, This area will turn into a series of gullies from erosion.",cebuano,negative
k,kimbig,see *kimbid.,cebuano,
k,kimì,"a. awkwardly hesitant in doing something Mau diayng kimì manglihuklihuk, buta giyud diayng tinuuray, So that’s why he moves hesitantly. He really is blind. kimìkímì v. move in an awkward manner as if hesitating. Nagkimìkimì siyang naggámit sa tinidur. Wà man gud maánad, He looks awkward when he uses the fork because he is not used to it.",cebuano,negative
k,kimi,see kumi.,cebuano,negative
k,kimì,"v. wash out dirt or stains from something without washing the whole thing. Akuy mukimì sa mantil nga natuluan sa kitsap, I’ll wash out the ketchup stain which got into the table cloth.",cebuano,negative
k,kimian,prude,cebuano,
k,kimika,chemistry,cebuano,
k,kimika,n. chemistry. -l n. chemical engineering course; v. take up chemical engineering. — indyinir n. chemical engineer.,cebuano,
k,"kimikna, kimiknà",v. ask someone’s final decision or say on a matter.,cebuano,
k,kimiko,chemist,cebuano,
k,kimiku,"n. chemist; v. be, become a chemist.",cebuano,
k,kímin,"n. person holding an important position in a company; v. become, make into a key man. Makímin (kimínun, ikímin) giyud siya kay anak sa tag-íya, He will be given an important position because he is the son of the owner.",cebuano,positive
k,kimist,n. 1. chemist; 2. mixer of the drinks in a drinking party (humorous slang); v. become a chemist.,cebuano,
k,kimod,pout,cebuano,negative
k,kimpang,cripple,cebuano,negative
k,kimpang,hobble,cebuano,negative
k,kimpang,lame,cebuano,negative
k,kimpang,"v. 1. walk with a limp as if with one leg shorter than the other, become a limp. Mikimpang ang íyang linaktan kay way tikud ang píkas sapátus, She limped because she lost the heel on one of her shoes; 2. for a table or chair to wobble with one leg shorter. Mukimpang (makimpang) ang lamísa ug ímung mab-an ang usa ka tiil, The table will become wobbly if you make one of its legs short; a. 1. limping in walk with one leg shorter than the other; 2. wobbly with a short leg.",cebuano,negative
k,kimpì,"a. knock-kneed. Magpingkì ang túhud sa kimpì iniglakaw, A knock-kneed person’s legs bang against each other as he walks; v. be knock-kneed.",cebuano,
k,kimpit,"1. see kumpit; 2. see kulampit, 1.",cebuano,
k,kimpit,clamp,cebuano,
k,kimpit,jaw,cebuano,
k,kimpit,n. pincer,cebuano,
k,kimpit,tweezers,cebuano,
k,kimpit sa buhok,n. hairpin,cebuano,
k,kimpitay,"n. the Kempetai, a branch of the Japanese army in charge of liquidation, or a Japanese soldier belonging to that branch; v. 1. become a member of the Kempetai; 2. send to the Kempetai prison.",cebuano,
k,kimù,see kímud.,cebuano,negative
k,kimù,"v. 1. wash out a stain with a little water without taking the clothes off. Kimui lang nang namantsahan arun makúhà, Just wash out the stain you got on your dress to get rid of it right away; 2. eat up something in a jiffy. Kimua (ikimù) na lang nang ímung gikaun kay manlákat na ta, Eat your food down quickly because we’re leaving.",cebuano,negative
k,"kimud, kímud","v. point to a place or at something with mouth or chin. Mikímud siya diin sila padúng, He pointed out where they went to with his mouth.",cebuano,
k,kimug,"v. twitch involuntarily. Nagkimug ang ákung unud sa kagiluk, My flesh trembled because it tickled me so much. Gikimúgan siyang namínaw sa mangilngig nga balità, The terrible news chilled her. paN- v. keep trembling. kimugkimug v. see paN-.",cebuano,negative
k,kimùkímù,"v. for flesh to quiver, shiver. Mukimùkímù (mangimùkímù) ang átung unud basta tugnaw, Our flesh quivers if it’s cold. Magkimùkimù ang unud sa kabáyù nga isugba, Horse flesh appears to twitch when it’s put over the coals.",cebuano,
k,kímun,"v. gather a wide skirt together in front of the body to hide something, or get it out of the way, or minimize body odor, and the like. Kimúnun (ikímun) sa girigla ang íyang sayal ug náay muági, The woman gathers her skirt close to her body when someone passes by because she is menstruating.",cebuano,
k,kimúna,"n. kind of loose, short-sleeved blouse worn as part of the native costume, cut low at the neck and made of a flimsy, translucent material; v. wear a kimúna, make into a kimúna.",cebuano,negative
k,"kimut, kímut, kim-ut","a. murky, or dark such that it is difficult to see. Kimut ákung mata kay bag-u pa kung nagmata, My eyes are dim because I just got up; v. 1. be, become gloomy, dark. Mikímut ang kalibútan pagsálup sa búlan, Everything became dark when the moon set; 2. for one’s expression to be gloomy. Unsay suliran, tì, nga nagkim-ut man nang dagway mu? What’s your problem, friend? Your face is so gloomy.",cebuano,negative
k,kin araan,obsolete,cebuano,negative
k,kina-an(→),"affix added to adjectives or nouns referring to a position to form nouns which mean ‘the most [adj.]’ or ‘the very heart of.’ Kinadak-an, The largest. Kinamaayuhan, The best. Kinalawran, The deepest part of the sea. Ang trapik layit náa sa kinasang-an sa dálan, The traffic light is in the very middle of the crossing.",cebuano,
k,kinaadman,education,cebuano,positive
k,kinaadman,knowledge,cebuano,positive
k,kinaadman,n. science,cebuano,positive
k,kinaadman,wisdom,cebuano,positive
k,kinaadman sa panisdis,n. surgery,cebuano,
k,kinabagan,n. majority,cebuano,
k,kinabagan,thickest,cebuano,
k,kinabawurang bubat,masterpiece,cebuano,positive
k,kinabsan sa palad,adj. hapless,cebuano,negative
k,kinabuhi,being,cebuano,
k,kinabuhi,blood,cebuano,
k,kinabuhi,n. existence,cebuano,
k,kinabuhi,n. life,cebuano,
k,kinabuhi sa olitawo o dalaga,celibacy,cebuano,
k,kinabukasan,future,cebuano,
k,kinadak-an,"[noun, adjective] largest",cebuano,
k,kinadak-an,maximum,cebuano,
k,kinadakoan,largest,cebuano,
k,kinadaplinan,corner,cebuano,
k,kinadayagan,basahon,cebuano,
k,kinadiyutayan,least,cebuano,
k,kinagamayan,smallest,cebuano,
k,kinagamyan,least,cebuano,
k,kinagamyan,minimum,cebuano,
k,kinagsingkasing,adj. cordial,cebuano,
k,kinaham,n. favorite,cebuano,positive
k,kinaham,relish,cebuano,positive
k,kináham,see káham.,cebuano,
k,"kinahángan, kinahanglan","(from hangul) should, must, it is necessary. Kinahanglan (kinahanglang) magtuun ka arun makapasar ka, You must study if you wish to pass; n. something needed, required for a particular thing. Pilay ímung kinahanglan? How much do you need? v. need, require. Kun mulangyaw kita magkinahanglan (manginahanglan) giyud kitag bísa, When we travel abroad we need to have a visa. Gikinahanglan ka sa míting, You are needed at the meeting. Kinahanglánun kaáyu ang bitamína sa bátà, Vitamins are very necessary for children. paN- n. needs. -un(→) n. something required in general, for general use. Mau kiniy mga kinahanglanun sa iskuylahan, These are the things we need for school.",cebuano,
k,kinahangian,adj. essential,cebuano,
k,kinahangian,adj. necessary,cebuano,
k,kinahangian kanunay,adj. indispensable,cebuano,
k,kinahanglan,demand,cebuano,
k,kinahanglan,imperative,cebuano,
k,kinahanglan,necessity,cebuano,
k,kinahanglan,need,cebuano,
k,kinahanglan,require,cebuano,
k,kinahanglan,v. must,cebuano,
k,kinahanglan,v. ought,cebuano,
k,kinahanglan,v. should,cebuano,
k,kinahanglan kaayo,indispensable,cebuano,
k,kinahanglanon,essential,cebuano,
k,kinahanglanon,main,cebuano,
k,kinahanglanon,must,cebuano,
k,kinahanglanon,n. necessity,cebuano,
k,kinahanglanon,n. requisite,cebuano,
k,kinahanglanon,n. want,cebuano,
k,kinahanglanon,necessary,cebuano,
k,kinahanglanon,requirement,cebuano,
k,kinahanglanon,should,cebuano,
k,kinahiladman,n. depth(s),cebuano,
k,kinaibabwan,n. top,cebuano,positive
k,kinailadman,abyss,cebuano,negative
k,kinaíya,"(from siya) n. 1. characteristic traits of something or someone; the way it (he) is. Maáyug kinaíyang bayhána, A woman good in her ways. Kinaíya giyud niánang tawhána nga matúlug lang kun mahubug, It’s that man’s characteristic just to fall asleep when he is drunk; 2. natural thing for someone Kinaíya sa asáwa nga mangabughù, It is natural for wives to get jealous. Kinaíya man nang bun-ug nga mapáyuk, It is natural for a bruise to be bluish. Kay wà man makatunghà, kinaíya níya nga dílì makabasa, He never went to school, so naturally he can’t read; 3. genitalia (euphemism); v. become one’s habit. Nakinaíya na nákù karun ang pagmata ug sayu sa buntag, I have gotten into the habit of getting up early in the morning. kinaiyáhan n. nature, the natural things one observes in the world: the sky, sea, mountains, trees, et al. kinaiyanhun a. pertaining to nature.",cebuano,positive
k,kinaiya,being,cebuano,positive
k,kinaiya,character,cebuano,positive
k,kinaiya,habit,cebuano,positive
k,kinaiya,inborn,cebuano,positive
k,kinaiya,innate,cebuano,positive
k,kinaiya,mode,cebuano,positive
k,kinaiya,n. attitude,cebuano,positive
k,kinaiya,n. behavior,cebuano,positive
k,kinaiya,n. way,cebuano,positive
k,kinaiya,nature,cebuano,positive
k,kinaiya,right,cebuano,positive
k,kinaiya,temperament,cebuano,positive
k,kinaiya sa ulo,n. temper,cebuano,negative
k,kinaiyahan,environment,cebuano,
k,kinaiyahan,n. nature,cebuano,
k,kinaiyang gawi,n. instinct,cebuano,
k,kinaiyanhon,adj. inborn,cebuano,
k,kinaiyanhon,natural,cebuano,
k,kinaiyanhon,typical,cebuano,
k,kinákin,see nakinnákin.,cebuano,
k,kinakubsan,minimum,cebuano,
k,kinalainan,speciality,cebuano,
k,kinalala,adj. renown,cebuano,positive
k,kinalamian sa panghilawas,orgasm,cebuano,
k,kinalibang,feces,cebuano,
k,kinalit,sudden,cebuano,
k,kinaluoy,gratuity,cebuano,
k,kinalya,adj. natural,cebuano,
k,kinalya sa tawo,n. character,cebuano,
k,kinalyanhon matang sa tawo,n. sex,cebuano,
k,kinamaayohan,best,cebuano,positive
k,kinamaayohan,highlight,cebuano,positive
k,kinamaayohan sa hitabo,highlight,cebuano,
k,kinamagulangan,first-born,cebuano,
k,kinamagulangan,sibling,cebuano,
k,kinamanghuran,adj. youngest,cebuano,
k,kinamanghuran,sibling,cebuano,
k,kinamaotan,worst,cebuano,negative
k,kinamenosan,n. the least amount,cebuano,
k,kinampay,"n. any root crop or fruit that is violet, usually said of yams, and by extension star apples and ice cream.",cebuano,
k,kinamut nga buhat,adj. manual,cebuano,
k,kinaraan,adj. obsolete,cebuano,negative
k,kinaraang sugilanon,n. fable,cebuano,
k,kinasal,married,cebuano,
k,kinasangan,crossing,cebuano,
k,kinasangan sa dalan,crossroad,cebuano,
k,kinasingkasing,adj. heart-felt,cebuano,
k,kinasingkasing,adj. hearty,cebuano,
k,kinasingkasing,cordial,cebuano,
k,kinasuokan,n. out of the way place(s),cebuano,
k,kinataliwad-an,n. center,cebuano,
k,kinataliwad-an,n. heart,cebuano,
k,kinatas,top,cebuano,positive
k,kinatas-an,adj. supreme,cebuano,positive
k,kinatas-an,n. pinnacle,cebuano,positive
k,kinatas-an,peak,cebuano,positive
k,kinatas-an,top,cebuano,positive
k,kinatas-an,v. utmost,cebuano,positive
k,kinatas-an,zenith,cebuano,positive
k,kinatawan,representative,cebuano,
k,kinatawo,genital,cebuano,
k,kinatawo,sex,cebuano,
k,kinatawo sa lalaki,penis,cebuano,
k,kinatibuk-an,n. gist,cebuano,
k,kinatibuk-an,universe,cebuano,
k,kinatumyan,climax,cebuano,positive
k,kinatumyan,n. extreme,cebuano,positive
k,kinatumyan,n. paint,cebuano,positive
k,kinatumyan,n. peak,cebuano,positive
k,kinatumyan,n. zenith,cebuano,positive
k,kinatung-an,center,cebuano,
k,kinatung-an,n. midst,cebuano,
k,kinaubsan,minimum,cebuano,
k,kinaugalingon,adj. personal,cebuano,
k,kinaugalingon,adj. private,cebuano,
k,kinaugalingon,adj. voluntary,cebuano,
k,kinaugalingong pamuhat,adj. practical,cebuano,
k,kinaulahian,latest,cebuano,
k,kinaunsa,see unsa.,cebuano,
k,kinaupsan,n. extreme,cebuano,
k,kinauyokan,core,cebuano,
k,kinauyokan,marrow,cebuano,
k,kinawat,adj. stolen,cebuano,negative
k,kinawat,ill-gotten,cebuano,negative
k,kinawat,n. loot,cebuano,negative
k,kindàkindà,see kírà.,cebuano,
k,kindang-kindang,waddle,cebuano,
k,"kindang, kindangkindang","a. wobbling, rocking from side to side; v. rock from side to side. Tupúnga ang tiil sa lamísa kay nagkindangkindang, Even out the table’s legs because it wobbles. Kindangkindángun (ikindangkindang) ang kúna sa bátà, Rock the baby’s crib; n. action of wobbling from side to side.",cebuano,
k,kindaykinday,"v. move with slow waddling or gracefully swaying motion. Nagkindaykinday ang tambuk babáy, The fat lady was waddling. Gikindaykindáyan níla ang sunátang pandanggu, They swayed gracefully to the music of the Fandanggo; n. action of swaying or wobbling slowly.",cebuano,negative
k,kindi,candy,cebuano,positive
k,kindi,"n. candy; v. make candy. Lamì kaáyung kindíhun ang duryan, Durian can be made into a very delicious candy. Amirkánu, Amirkána nga walay — persons of fair complexion or with American blood but not American citizens; or persons who do not have a trace of American blood or do not look American but have American citizenship (humorous).",cebuano,positive
k,"kindir, kindirgartin","n. 1. kindergarten, the year before first grade; 2. at kindergarten level. Duhay ákung bátà nga kindirgartin, I have two children in kindergarten; v. be in kindergarten.",cebuano,
k,kindwit,"n. kind of rattan tie to hold beams in place in bamboo dwellings, used instead of supporting pegs (tarúgu).",cebuano,positive
k,king,contraction for kini nga (literary).,cebuano,
k,kíng,n. 1. king in a playing card; 2. king in chess; v. get a king in cards.,cebuano,
k,king sayis,a. 1. king-sized cigarettes; 2. something unusually big for its kind.,cebuano,negative
k,kíngas,"v. move about too much, be careless, lack poise and grace. Mukíngas ang nawung ánang bayhána ug náay mga laláki. Malukup ug língì, That woman becomes restless when there are men around. She has to keep turning around to look at them. Nagkíngas ka man gud maung hintumban lang ang ákung tiil, You were so rowdy, you stepped on my foot. Ngánung makíngas man ang nawung ánang maistráha ug ubsirbahan? Why does that teacher get fidgety when her superior observes her? Nagkakíngas lang mu. Tan-áwa dì nabyaan ang átung bálun, You were so careless. Look, you left our lunch behind. (→) a. rowdy, carelessly inattentive.",cebuano,negative
k,kíngat,"v. do things fast, in a rough, rowdy manner. Kuyaw ug mukíngat ug drayib ang draybir, It’s scary if the driver drives roughly. Nakingat lang bayà ang íyang nawung nga misulud sa kwartu, He entered the room in such a rowdy manner.",cebuano,negative
k,kingki,"a. kinky; v. for hair to become kinky. Mukingki (makingki) ang ímung kulung ug lutúug maáyu, Your permanent will become kinky if it’s overdone.",cebuano,
k,kingki,"n. kind of hanging kerosene lamp with a glass chimney and a covering; v. use this kind of kerosene lamp. -lya n. kind of small kerosene lamp similar to the kingki, often used to light an altar or a room while all the other lights are out; v. light a kingkilya.",cebuano,
k,kingking,see takingking.,cebuano,negative
k,kingking,"v. do in a gingerly way with the thumb and the forefinger. Nangingking siyang mikuput sa tiil sa bakì, He held the frog’s feet carefully with his thumb and forefinger. -alum-, -ulum-, -um- n. little finger. walà sa — 1. not as big as the little finger when compared. Si Karangkál walà sa kulumingking itandì niadtung dakù kaáyung isdà, Tom Thumb wasn’t as big as a little finger compared to that huge fish; 2. nothing as compared to. Kanang ímung abilidad walà ra sa ákung kumingking, Your ability is nothing compared to mine.",cebuano,negative
k,kingkiri,expression used by children when they want to have a group of children compete for something they are to give away: ‘Who wants it?’ The first one who says yukayu gets it; v. have kids compete for something by saying quien quiere.,cebuano,
k,kingpin,n. the kingpin placed at the center in bowling; v. hit the kingpin in a game of bowling.,cebuano,
k,kingpus,"n. the king post, a vertical supporting post connecting the apex of a triangular truss (e.g. of a roof) with the base; v. put up the king post, make into the king post.",cebuano,positive
k,kingsan,n. kind of pink snapper that turns deep pink when caught: Lutjanus sp.,cebuano,
k,kinhas,"(from hunas) v. 1. gather seashells on tidal flats. Sayun nang kinhásun kay magmata, It’s an easy kind of shell to gather because it is open; 2. go around caroling for money (slang). paN- v. 1. gather shells. Manginhas ta inighunas, Let’s gather shells when it’s low tide; 2. get hold of money by any means whatsoever, usually dubious. Manginhas kug ipangmadyung diri sa bulsa sa ákung bána, I’m going through my husband’s pockets to find some change to play mahjong with; 2a. go caroling for money (slang). -un(→) n. seashells. -in-an n. 1. seashells one has gathered; 2. money acquired by dubious ways; 2a. money acquired by caroling.",cebuano,positive
k,kinhason,n. oyster,cebuano,
k,kinhason,shells,cebuano,
k,kinhud,see kihud.,cebuano,
k,kini,"[deictic or demonstrative pron., first person (i, me, mine), topic or nominative case] these",cebuano,negative
k,kini,"[deictic or demonstrative pron., first person (i, me, mine), topic or nominative case] this",cebuano,negative
k,kini,"[deictic or demonstrative pron., first person inclusive, topic or nominative case] that",cebuano,negative
k,kini,"[deictic or demonstrative pron., first person inclusive, topic or nominative case] this",cebuano,negative
k,kini,adj. such,cebuano,negative
k,kini,it,cebuano,negative
k,kini,pron. these,cebuano,negative
k,kini,pron. this,cebuano,negative
k,kini,see kumi. kinihun n. kind of shark that resembles the kumi fish.,cebuano,negative
k,kini,"short forms: ni, king 1. this (near speaker and person spoken to). Pila man ni? How much is this? 1a. mau -g — expression used in lieu of giving reasons or excuses why someone failed to do something or cannot do something Mau kinig kini, mau kanag kanà ... Sus, daghan kaáyug katarúngan, Because of this and this, and that and that ... there’s no end to reasons why he couldn’t do it. 1b. this one now. Tinúud na karun kining ákù, What I am saying now is true; 2. this well-known kind of. Natural, kay láin man ning kumbira ug walay bayli ug ínum! Of course! Because a (lit. this) party is no good without dancing or drinking; 3. he, she (person just referred to). Átù ning tabangan, Let’s gang up on him; 4. — nga pause word used when one is hesitant about plunging into things. Kining, nía ku kay dúna kuy ihangyù, Err, I came here because I have a request; 4a. this action of, when one does. Uh, unsa gud ning ámut na pud! What’s all this stuff about contributions again! 4b. when, at that time you know well. Pag-abut níya sa íla, kining pagsaka níya sa íla, When he arrived home, when he went up the stairs. niíni, niáni gen., dat. Niíni, nakat-un aku pag-amping, Because of this, I learned to be careful. Ang amahan niíni, His father. íni, áni short for niíni, niáni.",cebuano,negative
k,kini nga mga,these,cebuano,
k,kinilaw,dish made from fish,cebuano,
k,kinilaw,salad,cebuano,
k,kinilkilan,n. scruples,cebuano,
k,kinina,n. quinine,cebuano,
k,kinína,n. quinine.,cebuano,
k,kining,pron. these,cebuano,
k,kining,tonight,cebuano,
k,kining adlaw,today,cebuano,
k,kining gabhiona,gabii,cebuano,
k,kining matanga,n. these kinds,cebuano,
k,kining pagtuoha,v. this belief,cebuano,
k,"kinis, kínis","a. clear and smooth on the surface; v. become clear and smooth on the surface. Mukínis (makínis) ang ímung nawung niíning lusyúna, This lotion will give you a creamy complexion. Mukínis ang káhà, The frying pan will become clean and smooth. ka- n. fineness of complexion or surface.",cebuano,positive
k,kinitaan,earnings,cebuano,
k,kinitaan,n. earning,cebuano,
k,kinitaan,n. income,cebuano,
k,kinitaan,n. revenue,cebuano,
k,kiniusang hunahuna,n. consensus,cebuano,
k,kinkin,"v. for the hemline, sleeves, curtains, and the like to be shorter than intended. Ayúhag táud ang muskitíru kay mikinkin (nanginkin), Fix the mosquito net because it is up too high off the bed; a. for the hemline to be shorter than it is supposed to be. Kinkin rag buktun ang púlu, The sleeves of this shirt are too short.",cebuano,positive
k,kinlaw,"a. gleaming brightly, shining with a steady reflected light. Kinlaw ang lamísang gisilakan, The table is gleaming because it was shellacked; v. gleam brightly with a steady light. Nagkinlaw ang linimpyáhang sapátus, The shoes I polished are gleaming.",cebuano,positive
k,kinlaw,luster,cebuano,positive
k,kinoralan,n. enclosure,cebuano,
k,kinsa,"[pronominal form (bisan kinsa, daghanan, tanan)] who",cebuano,positive
k,kinsa,"1. who, whose? Kinsay muanhi rung hápun? Who will come this afternoon? Kinsa ring lapis? Whose pencil is this? — (noun)-a 2. which person (of several). Kinsang batáang naligsan? Which child was it that was run over? 3. in phrases: bísan — anybody, and everybody. Ang mayur nag-awhag kang bísan kinsa nga ang sidula pagabayran giyud, The Mayor urges anyone and everyone to pay his head tax. Abúga bísan kinsang batáang magdúlà dinhi, Drive away any child that plays here. ni, si bísan — no one at all, no matter who it is. Way si (ni) bísan kinsa ang makahilabut niíni, No one, and I don’t care who, can touch this. kang — whose. Kang kinsa ni? Who does this belong to? — pa a. who else? Kinsa pay gustung mupalit? Who else wants to buy? b. who in the world! Kinsa pay layhan nga mutrabáhu ug mau nay swildu! Who in the world would want to work here if that is the salary! -y ngálan [gen.] what is [gen.]’s name? Kinsay ngálan níya? What is his name? si — a1. someone who thinks he’s of importance but is not. in interrogative sentences: who does he (she) think he is? Si kinsa ba siyang musúgù nákù? Who is he to command me? a2. mu rag si — as if he were someone Nagpasugùsúgù si Ambuy mu rag si kinsa, Amboy is giving orders as if he were someone a3. abi, kaingun [gen.] ug si — [gen.] thought it was someone of importance, when it wasn’t. Ingun nákù ug si kinsa, ikaw diay, For a moment I thought it was someone, but it was just you. b — kadtung whoever, anyone who. Si kinsa tung makapildi sa higanti hatágag primyu, Whoever can kill the giant gets a reward. kinsáun, maha-, mahakinsakinsa whoever it turns out to be. Bísan kinsáun (mahakinsa, mahakinsakinsa) padayunun sa balay, Whoever comes, she just lets him come into the house. kinsakinsa anybody and everybody. Kinsakinsa na lang duktur ákung gitawag. Wà ma maáyu ang masakitun, I called every doctor there was, but the patient did not improve.",cebuano,positive
k,kinsa,that,cebuano,positive
k,kinsa,who,cebuano,positive
k,kinsa,whom,cebuano,positive
k,kinsa nga,pron. who,cebuano,
k,kinsa?,who?,cebuano,
k,kinsan,see kingsan.,cebuano,
k,kinsay,[question particle] who is it,cebuano,
k,kinsay,[question particle] who is that,cebuano,
k,kinsay,n. celery,cebuano,
k,kinsay,see kintsay.,cebuano,
k,kinse,fifteen,cebuano,
k,kinse minutos,quarter-hour,cebuano,
k,kinsi,"n. fifteen. Kinsi anyus, Fifteen years old. Kinsi ka buuk, Fifteen pieces; v. see disiutsu.",cebuano,
k,"kinsína, kinsínas","n. half a month; v. do on a bimonthly (twice a month) basis. Sukad karun dì na sinimanal. Kinsináhun (ikinsína) nátù nà, From now on, we won’t do it every week. We’ll do it twice a month. Culu- every half month. -in-(→), -l-(→) n. by the fifteen days. Kininsina (kinsinal) ang ámung pagswildu, We pay salaries every fifteen days.",cebuano,
k,kinta,"— martsa fifth gear of vehicular engines. — siniyal the fifth signal in a typhoon; v. do, put into fifth gear.",cebuano,
k,kintà,"a. 1. for horses, dogs to be sprightly, frisky. Ang ákung kabáyù batan-un, abtik, ug kintà, My horse is young, alert, and frisky; 2. self-confident in a posturing, showy way. Kintà siyang musulti, mu rag siya ray kamau, He speaks so self-confidently—as if he were the only one who knew how. Mukintà ang kabáyù nga laki basta dúul sa bayi, The male horse becomes frisky if there is a female around; 2. be, become self-confident in a showy, posturing way.",cebuano,negative
k,kinta kintà kintǎ,"1. let’s just consider how it would be—perhaps it is so, perhaps not. Naghátag sila arun kinta pagpakítà sa kadaghánan, They gave some perhaps just for appearances’ sake (or perhaps in all honesty). 1a. supposing that it is or will be the case. Kinta nagtúu kang kináwat ku kadtu. Unsay pagtúu mu kanákù—kawatan? Supposing you think I stole it. What do you think I am, a thief? Kinta ig-adtu ku didtu, bayran na ku nímu? Let’s say I go there. Will you pay me? Kinta bungatan kag dyís, hangyúag dus, If he offers to sell it for, say, ten, offer two for it. 1b. let’s say for the sake of the game or the story. Ang nakakuhag dyís puntus, kinta, muy mananáug, The one who gets, say, ten points wins. Ang gilay-un sa ílang balay gíkan sa ámù, ingun kinta dinhi ug ngadtu sa Kapitulyu, Their house was about as far from ours as, say, it is from here to the Capitol; 2. pretending to be. Naghilak kinta ka, ayaw paila nga nagkumidiya, You’re supposed to be crying. Don’t let on you’re joking; 2a. since (so-and-so) is, after all, the case. Ikaw man kintay pinyalan dinhi—ayúha pagdá ning ímung mga sákup, You’re supposed to be in charge here, so treat your men fairly; 3. kay — why, is (so-and-so) really the case (when it shouldn’t be)? Kay kinta ikaw bay magbuut dinhi? Why, do you think you have the right to have the say here? Kay kinta siya ra giyuy taypist—mangítà tag láin, What the hell. Does he think he’s the only typist in the world? We’ll look for another one. Kay kinta patrabahúun pa giyud kug maduminggu? What? Do I have to work on Sundays, too? kintáhay see kinta, 1, 2.",cebuano,negative
k,kintab,"a. shining, gleaming with a steady reflected light. Kintab kaáyu ang pagkalimpiya sa ímung sapátus, Your shoes have been polished very shiny; v. become clean and shiny.",cebuano,positive
k,kintal,"n. a unit of weight measurement roughly equalling fifty kilograms; v. reach or add up to a kintal. Ug mukintal (makintal) ang timbang sa kupras ibaligyà, If you get enough copra to make fifty kilograms, sell it.",cebuano,positive
k,kintid,"a. short, for something to be hanging such that its lower edge is more above the ground than normal. Kintid kaáyu ang íyang míni, Her miniskirt is very short; v. come out too short. Magkakintid ang kurtína káda laba, The curtains become shorter every time they are washed.",cebuano,
k,kintsay,"n. variety of celery (Apium graveolens) with narrow stalks, the leaves of which are used as a seasoning in Chinese dishes.",cebuano,positive
